_cid,buques,co2_t,ets_eur,fueleu_eur,ahorro_t,factura_eur,nombre,cuota_pct,cuota_acumulada_pct
6275165,1,1175.1296,58468.31703268637,11127.399650411358,0.0,69595.71668309772,"SAL Shipping GmbH & Co. KG IMC “INDUSTRIAL COURAGE""",0.00079800841638325,99.87536935638241
6035656,1,1338.69338,56863.82824266433,12586.258318749226,160.09459848955544,69450.08656141355,Valloeby Progress Limited,0.000796338571336434,99.87616569495374
5837691,2,1280.0981000000002,61149.49780985127,8019.49610450344,0.0,69168.99391435471,FORTIUS SHIPPING & TRADING CO,0.0007931154663979818,99.87695881042013
0118881,1,2562.9915,57080.346824164546,12047.522779629191,513.1662784614839,69127.86960379373,"Briese Schiffahrts GmbH & Co. KG MS ""Marienhafe""",0.0007926439209134364,99.87775145434105
5340238,1,1327.11912,56862.440940196,12156.518771642099,0.0,69018.9597118381,"MS ""Dutch Verena"" Shipping GmbH & Co.KG",0.0007913951226460986,99.8785428494637
5902298,1,1300.7079,59294.90888335629,9670.698127621765,0.0,68965.60701097806,Layla Shipholding Co,0.0007907833622339318,99.87933363282593
5856205,1,1226.48798,58894.49159351955,9950.691758971892,0.0,68845.18335249144,Mastermind Shipmanagement doo,0.0007894025431608046,99.8801230353691
6110144,1,7633.97573,57015.43415159731,11815.353513027936,1161.9556304031478,68830.78766462524,INTEGRATED MARITIME MANAGEMENT (SG) PTE LTD,0.0007892374772541029,99.88091227284634
0204577,1,7104.84427,58213.557157059266,10579.724776386842,107.27090723407849,68793.28193344611,Chant S.A.,0.0007888074236449154,99.88170108026999
6085370,1,1262.08412,56905.15082647438,11855.272381354487,0.0,68760.42320782886,Doric Courage Navigation Inc,0.000788430654199267,99.88248951092419
0133304,3,1127.81496,60300.211287938946,8151.386500679965,0.0,68451.5977886189,ENKA DENIZCILIK VE TICARET LTD. STI.,0.0007848895557600511,99.88327440047995
6206566,1,1276.30218,56855.55370130395,11543.332691101226,129.4036033568232,68398.88639240517,ABK SHIPPING MANAGEMENT-LIB,0.0007842851487674569,99.88405868562872
5910271,1,20002.74424,56199.32565209648,11745.006850388745,186.78204251676522,67944.33250248522,"MS ""Meandi"" Schiffahrtsgesellschaft mbH & Co. KG",0.0007790730775776798,99.8848377587063
5862583,2,2386.0622,57708.75831200006,9861.21262015117,0.0,67569.97093215123,Romarine Europe Ltd,0.0007747805190965696,99.88561253922539
6397932,1,1337.47908,59636.65508741991,7820.139347311674,0.0,67456.79443473158,Cilicia Shipping Co,0.0007734827984640065,99.88638602202386
5537551,1,1261.89602,57067.520435513725,10099.589268067855,0.0,67167.10970358158,Maa Shipping (Pvt) Ltd.,0.0007701611737351737,99.88715618319759
5795256,1,1305.4604,56296.51328368036,10867.228229251661,0.0,67163.74151293203,Brook Ocean Shipping LLC,0.0007701225529031108,99.8879263057505
6009663,1,1295.51478,55747.403165231444,11136.058410012478,0.0,66883.46157524393,"MS ""Flora"" Schifffahrts GmbH & Co. KG",0.0007669087667697351,99.88869321451726
1215132,1,1319.538,56050.16302662884,10037.628280452956,0.0,66087.7913070818,Carbofin S.p.A.,0.0007577853379019712,99.88945099985516
2078213,1,1263.61712,55406.355284884274,10594.966764446419,0.0,66001.32204933069,"JEBSEN PTC, INC.",0.000756793851662121,99.89020779370682
0275583,1,1695.00638,54975.84296140365,10700.421253739809,0.0,65676.26421514346,ADW 26. Schifffahrtsgesellschaft mbH & Co. KG,0.0007530666267716312,99.89096086033359
4039291,1,1276.34928,55716.35239657418,9875.217804037853,0.0,65591.57020061203,SANKALPA S.A.,0.0007520954960809147,99.89171295582968
6030862,1,1287.2074,56660.35523171133,8909.911706919826,48.30988605217141,65570.26693863116,OCEANA SHIPMANAGEMENT LTD,0.000751851225554403,99.89246480705523
5817358,1,1344.94906,57915.31940897411,7594.414713223589,241.2927836667477,65509.7341221977,Tunch Denizcilik ve Ticaret,0.0007511571354683528,99.8932159641907
6101954,1,1158.2609,55271.44712856302,10000.306889103475,0.0,65271.75401766649,Erkul S Shipping Corp,0.000748428373765784,99.89396439256447
6344971,1,1242.78058,57623.83722073471,7556.782322954621,78.06643298320077,65180.61954368933,Aegina Maritime PC,0.0007473833945526581,99.89471177595902
6367788,1,1203.6581,56282.393891749205,8892.792583730798,0.0,65175.186475480004,KARIKA MARINE INC.,0.0007473210971245338,99.89545909705615
6430724,1,1023.70786,57440.04555471969,7531.700874588101,0.0,64971.746429307794,Sed Denizcilik ve Dis Ticaret,0.0007449883836069181,99.89620408543975
6357177,1,1132.53224,55554.47127431946,9071.510840337523,32.34002590081259,64625.98211465699,OKEE Ship Twelve GmbH & Co KG,0.0007410237310919832,99.89694510917084
6369427,1,1224.5196,52749.43658438374,11589.39744753889,0.0,64338.834031922626,"NH Schifffahrts GmbH & Co. KG MS ""Elbetal""",0.0007377311924460527,99.89768284036329
6036583,1,1094.00754,52652.12491963367,11548.60911173168,0.0,64200.734031365355,"""AS FREYA"" Schifffahrtsgesellschaft mbH & Co. KG",0.0007361476903571375,99.89841898805365
6280228,1,1204.24568,53794.80170164325,9984.626259020202,0.0,63779.42796066345,KIVA MARINE LTD,0.0007313168500940165,99.89915030490374
0057248,2,1170.2407,52888.99513489459,10253.71746731313,86.46771975646499,63142.71260220772,PARADIS GEMI ISLETME KIRALAMA ACENTELIK HIZMETLERI TIC.LTD.STI.,0.0007240160528739548,99.89987432095661
6265606,1,4137.73866,53781.288033325014,9083.857765169098,358.3051654988947,62865.14579849411,An Binh Logistics & Intl Trdg,0.0007208333764675798,99.90059515433308
6191090,1,1216.61165,53012.7292622104,9617.51542788802,220.25045091414012,62630.24469009842,LONGYANG SHIPPING COMPANY LIMITED,0.0007181399195933431,99.90131329425267
0289004,1,2590.39634,52182.15645663137,10131.94254170444,25.675127119313192,62314.09899833581,SAL Shipping GmbH & Co KG ms 'Industrial Destiny',0.0007145148843921302,99.90202780913707
6282255,1,1084.81422,54691.90046049212,7172.171743503681,0.0,61864.072203995805,PANICI DENIZCILIK TICARET LTD. STI.,0.0007093547224368112,99.9027371638595
6373132,2,1173.6083,53268.24777905259,8353.239150003696,50.306281078440534,61621.486929056286,Nordic Shipping and Ship Management Co.,0.000706573156266958,99.90344373701576
6154638,2,912.47175,53800.561597990614,7507.758739088611,81.58417105921095,61308.320337079225,"NANTONG AMIGER SHIPPING CO., LTD",0.0007029822804481815,99.90414671929621
6385413,1,1085.46233,53267.77883173935,7932.372355352295,142.41767261975687,61200.151187091644,YASMINA SHIPPING LTD,0.0007017419757829366,99.904848461272
6487048,1,862.79872,54070.912272698384,7090.342586811087,5.279579567155375,61161.25485950947,Goodfellas Denizcilik Ticaret,0.0007012959771172671,99.90554975724912
0957721,1,1188.1089,51829.25066578028,8975.431161104163,33.03279029900118,60804.68182688444,KHANA MARINE LTD,0.0006972073881257096,99.90624696463725
6196714,1,632.2232,53710.03097935334,7043.840454234954,0.0,60753.87143358829,Alka Marine Solutions,0.0006966247786861847,99.90694358941593
5477415,1,1133.80784,51660.74991043726,9029.995167802643,0.0,60690.7450782399,Pacific Light Operation & Ship Management LLC,0.0006959009501912071,99.90763949036612
6333684,1,913.271,51766.85603639499,8823.487003383012,0.0,60590.343039778,AYANA SHIPPING LTD,0.0006947497058972592,99.90833424007202
6418608,1,1202.0897,53518.96893089867,7018.04598453336,0.0,60537.01491543203,Eems Coast B.V,0.0006941382272878529,99.90902837829931
5534264,1,969.966,53506.72702730493,7016.703518777954,0.0,60523.430546082884,Sekstant Sp/f,0.0006939824642382209,99.90972236076355
6055821,1,1195.07977,50763.537312929024,9380.436031361303,0.0,60143.97334429032,Transmed Maritime Ltd,0.0006896314774947905,99.91041199224105
0395784,4,32172.18547,49928.70405304585,10082.993898691177,1475.2622704178384,60011.69795173702,Oslo Bulk Gamma AS,0.000688114762363907,99.91110010700342
0842264,1,1088.96857,49762.91673559862,9737.981735138199,97.06593052572593,59500.89847073682,TRADE FORTUNE INC.,0.0006822577598880441,99.91178236476331
0298824,1,5270.10634,49826.50921953404,9673.806919323242,0.0,59500.316138857284,Searoad Maritime Company Limited,0.0006822510826704919,99.91246461584598
6327341,1,1147.1417,50048.22784904933,9160.660752355661,6.947310788203398,59208.88860140499,MIRA SHIPPING LTD,0.0006789094743253729,99.91314352532031
5936198,4,42581.30877,51941.86258616693,6811.216842046194,3497.1713423556766,58753.079428213125,caronte & tourist isole minori spa,0.0006736830096259995,99.91381720832993
1337207,1,959.36888,49812.510462600134,8621.05333259561,45.578798886796285,58433.56379519575,TSANGARIS BROS LTD,0.0006700193335196822,99.91448722766346
5436080,1,1074.11482,49822.411027796625,8446.553332936064,0.0,58268.96436073269,Navarro International Ltd,0.0006681319798103793,99.91515535964326
5197683,1,1145.08421,49141.70002094391,9109.38868669569,0.0,58251.088707639596,"Zhejiang Shipping Group Co., Ltd.",0.0006679270114258796,99.91582328665469
6213086,1,5438.23248,48186.32946117194,9958.232108069764,859.2183153880634,58144.561569241705,GOLDEN FROST LTD.,0.0006667055346300902,99.91648999218931
5914755,1,1169.8409,50590.26128068799,7494.705306330752,0.0,58084.966587018745,Mary Marine Ltd,0.0006660221980735506,99.91715601438739
0240261,1,1467.25796,51329.57625947733,6731.070430964997,0.0,58060.64669044233,COE 2 SEA Carrier GmbH & Co. KG,0.0006657433377775654,99.91782175772516
6128764,1,1089.7194,51285.99814103566,6725.156998902282,0.0,58011.155139937946,ROMA SHIP DENIZCILIK LOJISTIK ITH IHR SAN VE TIC LTD,0.0006651758506429448,99.9184869335758
5652031,1,1089.7194,51285.99814103566,6725.156998902282,0.0,58011.155139937946,Star Maritime Shipping Ltd,0.0006651758506429448,99.91915210942645
5960309,1,1132.65752,48588.65567240877,9334.115170213083,0.0,57922.77084262185,Elocin Ltd.,0.000664162405901,99.91981627183235
6423563,2,3858.67914,51126.66564548332,6704.181549378633,0.0,57830.847194861955,TTS DENIZCILIK AS.,0.0006631083777499419,99.9204793802101
6099997,2,1115.1259300000002,49223.48460228087,8566.975290047463,91.06870266192401,57790.459892328334,Nova Gemi Acenteligi ve Denizcilik Ltd. Sti,0.0006626452830528416,99.92114202549315
5665558,1,1133.4033,48756.515872907265,8420.304993730639,175.79399641343343,57176.82086663791,Moon Light Shipping Co SA,0.000655609086998536,99.92179763458016
5522669,1,955.65519,48543.7556662508,8200.3721314764,31.365942791974796,56744.1277977272,"Tianjin Huihang International Shipping & Management Co.,Ltd",0.0006506476794987939,99.92244828225965
6445165,3,5557.065060000001,50129.13570280068,6574.273209632243,53.27450533543403,56703.408912432926,TQ Ship Management Denizcilik Ltd. Sti.,0.0006501807827597528,99.92309846304241
0730267,2,1105.35434,47726.899569583955,8709.477933949891,25.30427670977984,56436.37750353385,Unison Marine Corp,0.0006471189088126756,99.92374558195122
6287358,1,789.70192,49762.125811778664,6524.56619881186,0.0,56286.69201059052,ARGO SHIPPING CO LTD-BUL,0.0006454025634846555,99.9243909845147
4176282,1,1087.474,47218.202175212355,8759.541092469251,0.0,55977.74326768161,FH Bertling Dalarna Shipping Pte Ltd,0.0006418600509735052,99.92503284456568
6050397,1,1053.8011,48439.33078437442,7445.048252483723,177.9245170471689,55884.37903685814,Razoni Shipping Ltd,0.0006407895046017287,99.92567363407028
6158423,1,1033.34189,49333.83504124027,6468.608414277528,0.0,55802.4434555178,Sera Shipping Co,0.0006398500030544054,99.92631348407333
6252415,1,1035.808,47535.88509549439,8233.432947529482,0.0,55769.31804302387,AMIN SHIP TRADE LTD,0.0006394701756853348,99.92695295424902
5335419,1,1018.159,47790.61183897437,7854.2852942412,0.0,55644.89713321557,GMZ SHIP MANAGEMENT CO. S.A.,0.0006380435227541898,99.92759099777177
6136101,1,974.94781,49178.04258817754,6449.107885080106,0.0,55627.15047325764,Klausen Maritime LTD,0.0006378400334493291,99.92822883780522
6438702,1,1025.98412,48837.45261109456,6404.804060208043,0.0,55242.2566713026,Thunder Shipping Ltd,0.0006334267087791851,99.928862264514
6355741,1,994.44495,45502.01812087429,9433.029338634482,15.762206258724092,54935.04745950877,CLEANWATER MARITIME INC,0.0006299041423298984,99.92949216865632
6371900,1,1068.8578,48295.85159645309,6627.59410289672,62.11169653019474,54923.44569934981,Ocean Star Maritime Corp,0.000629771112558916,99.93012193976888
6490308,1,1077.216,48480.656766353415,6358.315055873917,191.93053130658572,54838.97182222733,VV Odyssey LLC,0.0006288025060394198,99.93075074227492
6482696,1,2235.30717,46880.03254395441,7874.496231764206,0.0,54754.528775718616,Cetus Management SA,0.0006278342530343413,99.93137857652796
6433591,1,965.60693,45855.50754724021,8879.275618294747,65.94010828737403,54734.78316553496,Archer Denizcilik ve Gemi,0.0006276078430788992,99.93200618437105
6418523,1,1045.3735,45384.95459918082,9137.881771741067,0.0,54522.83637092188,STI MAVERICK SHIPPING COMPANY LIMITED,0.0006251775882588096,99.93263136195931
5838005,1,1048.6283,45140.72819771463,9373.933179238747,0.0,54514.66137695337,"MS ""Colleen"" Interscan UG (haftungsbeschraenkt) & Co. KG",0.000625083850967182,99.93325644581027
6308261,1,1013.24082,46410.03859468507,7977.63672089265,0.0,54387.675315577726,Briese Schiffahrts GmbH & Co. KG MS Marientief,0.0006236277851261971,99.9338800735954
0931732,1,1476.59292,51982.12324218434,1636.1338630613532,9.114685379214661,53618.25710524569,"KASUGA SHIPPING CO., LTD.",0.0006148053713796825,99.93449487896679
6169737,1,1020.0981,43853.3021621437,9241.185736907753,104.66749759775705,53094.487899051455,DSD SHIPS 4 AS,0.0006087996535754015,99.93510367862037
6025235,1,1013.0308,43371.076503787444,9119.881469823818,0.0,52490.957973611265,"""AS SABRINA"" Schifffahrtsgesellschaft mbH & Co. KG",0.0006018793719403479,99.9357055579923
0011019,1,1003.61973,44408.85520889621,8081.777973134601,0.0,52490.63318203081,Maritime Wasp LLC,0.0006018756477684144,99.93630743364008
0302805,1,5257.53704,44965.02587285293,7460.47587017593,0.0,52425.50174302886,Ngol Okavango Ltd,0.0006011288282948627,99.93690856246837
6307379,1,917.1318,44687.229810005294,7454.247489020113,2.877939264498727,52141.477299025406,OCM Maritime Gas 4 LLC,0.0005978721063646125,99.93750643457474
0657789,2,958.6668900000001,45510.9085803544,6594.968319360983,0.0,52105.87689971538,ATLANTIS MANAGEMENT INC.,0.0005974638999457411,99.9381038984747
6410908,1,756.34434,44961.04746657053,7114.356840747822,12.626425886744313,52075.40430731836,VALUE SHIPPING LIMITED,0.0005971144907240131,99.93870101296542
6511521,1,921.37234,45955.8495291394,6026.216128819762,86.14009380501551,51982.06565795916,Goodfellas Can Berat Denicilik,0.0005960442376781015,99.9392970572031
6335632,1,873.112,43760.17534243894,8042.053472279881,70.48824851578308,51802.22881471882,Condor 239 Schifffahrts-GmbH & Co KG ms 'Linz',0.0005939821666007239,99.93989103936971
6387613,2,943.6768,44728.45809462737,6822.5251330173105,5.524220220094256,51550.98322764468,Hellenic Glamor Ship Management LLC,0.0005911012983142851,99.94048214066802
6400623,1,989.16312,43321.412264780505,8107.1307614103225,0.0,51428.543026190826,Gemini 8 Limited,0.0005896973568661533,99.9410718380249
1813425,1,1021.34504,45204.94424564988,5927.603983747285,0.0,51132.548229397165,Gloria Private Enterprise Shipping Co.,0.0005863033787550786,99.94165814140365
6171208,1,834.73446,44301.56057335295,6602.700363037369,3.7970698623693346,50904.26093639032,Laussane Ship Trade Ltd,0.0005836857581620995,99.94224182716181
5931648,1,982.50469,43526.112014719576,7004.997865529937,0.0,50531.10988024951,EBE NV,0.0005794070798529359,99.94282123424166
0320381,1,6503.35688,42985.48202685171,7192.1642435242275,0.0,50177.64627037593,AK Courage Shipping Co Ltd,0.0005753541445717503,99.94339658838624
0016638,1,920.0047,42097.973750283854,8024.786601174772,89.45455844842378,50122.76035145862,Volos Maritime Co. Ltd.,0.000574724803754177,99.94397131318999
5992281,1,991.677,43158.55501849877,6598.5223324501885,149.2075668980273,49757.07735094896,Blue Bay Investments Ltd,0.0005705317567386003,99.94454184494673
0179119,1,5081.91462,43657.23885855674,5859.666236674817,55.050009604080486,49516.90509523156,Schiffahrts UG (haftungsbeschraenkt) & Co. KG MS ”Alexander“,0.0005677778590768095,99.9451096228058
5158920,1,759.00447,43627.82515778464,5721.640234300527,0.0,49349.46539208516,Seta Uluslararasi Denizcilik ve Ticaret ltd. Sti.,0.000565857937870222,99.94567548074367
5898771,1,911.79216,41810.72568053934,7435.8290493337145,0.0,49246.55472987305,Constantia Holdings Ltd.,0.0005646779288338212,99.94624015867251
6413505,1,946.4634,40203.031567667946,8643.662284197542,0.0,48846.693851865486,STI MARVEL SHIPPING COMPANY LIMITED,0.0005600929865235722,99.94680025165903
6177706,1,940.57628,43158.67905166496,5659.689011641425,0.0,48818.36806330639,BREADBOX VIPER B.V.,0.0005597681932927794,99.94736001985233
0262671,1,2315.39371,40813.30787743161,7573.281255913268,181.92925074507812,48386.589133344874,"SAL Shipping GmbH & Co. KG MS ""INDUSTRIAL DOLPHIN""",0.0005548172676245345,99.94791483711995
1332988,1,660.7566,42543.13812867643,5579.139040852423,0.0,48122.277169528854,Herbosch-Kiere NV,0.0005517865757697988,99.94846662369572
0250430,1,1359.76078,41961.642610720446,5502.441475926279,0.0,47464.084086646726,MedBulk Shipping Limited,0.00054423950757684,99.9490108632033
6389111,1,742.118,40458.709798450145,6984.580530339917,120.95932093881721,47443.29032879006,BMA Gemi Isletmeciligi Ltd Sti,0.0005440010791997976,99.9495548642825
6233941,1,683.42302,41888.104535850136,5492.865405550757,0.0,47380.969941400894,GMM Owner Lda,0.000543286492210554,99.95009815077472
0093886,1,924.18668,39257.32540035138,8018.063259585863,147.34892745983532,47275.38865993724,CALOBRA SHIPPING A/S,0.0005420758609355838,99.95064022663566
6491195,1,924.16155,39255.713818733246,7658.44792957569,4.437538902114199,46914.161748308936,XIN RUNCHANG SHIPPING PTE.LTD.,0.0005379339089672449,99.95117816054463
6156311,2,891.66112,40856.20466300151,5691.536236746992,8.95243577606208,46547.7408997485,"FUSCO Zhongping Ship Management Co., Ltd",0.0005337324015322258,99.95171189294616
6511534,1,2292.62127,40249.47264343861,6071.396211148481,287.1742191109894,46320.86885458709,Goodfellas Queen Denizcilik Ticaret Ltd.Sti.,0.0005311310086576431,99.95224302395482
6147477,1,773.42972,39436.08013046029,6815.477322496692,0.0,46251.55745295698,Santos Maritime Co. Ltd,0.0005303362602954126,99.95277336021512
5776132,1,885.2304,38718.71987162742,7096.7687349717025,0.0,45815.48860659912,STI Madison Shipping Company Limited,0.0005253361449707777,99.9532986963601
5564586,1,799.72348,37500.55276669353,8010.1738294275265,46.804668079564266,45510.72659612106,"DD SHIPPING PTE., LTD.",0.0005218416389731918,99.95382053799906
5851337,2,834.95802,38441.98998428362,6953.868551249065,0.0,45395.85853553268,Vantage Shipping Lines SA,0.0005205245222957309,99.95434106252137
0132408,1,873.93057,39073.53118570965,6152.4046530697915,0.0,45225.93583877944,ELNEHESI SHIPPING CO,0.0005185761302307269,99.9548596386516
6129317,1,743.2195,39012.47883305427,5729.4256925261025,223.12724857932548,44741.90452558037,VALMIERA MARITIME COMPANY LTD,0.0005130260607704938,99.95537266471237
0104351,1,861.45908,36592.29357151495,8098.630084911429,0.0,44690.92365642638,Tai Chong Cheang Steamship Co. (Shanghai) Ltd,0.0005124414965961687,99.95588510620897
6177927,1,634.38967,39177.239903482674,5493.346501838407,23.057993265458514,44670.58640532108,"MARINENET SHIPPING CO., LIMITED",0.0005122083026824968,99.95639731451165
6305647,1,878.9525,37703.053901330684,6885.921524431757,165.97181412038816,44588.975425762445,MS EAGLE TRADER SHIPPING LTD,0.0005112725231308094,99.95690858703477
5783735,1,821.88132,38254.40681127769,6305.236182738276,0.0,44559.642994015965,New Horizon Shipmanagement SA,0.0005109361873831187,99.95741952322216
5993877,1,1683.47896,44551.421988458096,0.0,389.6047982062917,44551.421988458096,SAL Shipping UG (haftungsbeschrankt) & Co. KG ACM MS “KLARA”,0.0005108419225067875,99.95793036514466
6253051,1,855.78072,36351.093239486705,7788.785278197503,0.0,44139.87851768421,FRUIZ MARINE CORP.,0.0005061230235710877,99.95843648816823
5776177,1,550.779,38050.418977730806,6016.213961274203,0.0,44066.63293900501,STI Meraux Shipping Company Limited,0.0005052831645821356,99.95894177133282
0161355,2,749.3118099999999,37101.6247243932,6728.577321426167,33.30691661245939,43830.202045819366,CSS Deniz Isletmeleri Ltd Sti,0.0005025721666695159,99.95944434349948
6403557,1,636.28458,37692.91461476641,5215.180726484749,51.804368433753936,42908.09534125116,Lyngate Marine Ltd.,0.000491998974149644,99.95993634247364
0115651,1,772.6292,35249.588672311766,7225.723501026384,56.75334886666413,42475.31217333815,"MS ""Sophia"" Jens u. Waller GmbH & Co. KG",0.0004870365335437631,99.96042337900718
0174577,1,849.65412,37285.16577544916,4889.869811146557,0.0,42175.03558659572,THE FIRST PORT FZCO,0.0004835934589569403,99.96090697246613
0044216,1,819.6164,36193.09537478418,5814.394636657043,92.98945281839487,42007.49001144122,MERKEM LTD,0.0004816723237855062,99.96138864478992
6217061,1,747.9655,35890.90810485258,5914.079435003667,0.0,41804.98753985624,MILESTONE GEMI ISLETMECILIGI VE ACENTELIGI TICARET LIMITED SIRKETI,0.0004793503608204712,99.96186799515074
6472125,1,804.88046,34188.998908674504,7565.067822255675,54.09297291740266,41754.06673093018,Crux Mare S.A.,0.00047876648531736983,99.96234676163606
6452961,1,697.25126,36594.81586240807,4814.670492027455,0.0,41409.486354435525,Gemkin Shipping Ltd,0.0004748154082444036,99.9628215770443
5875139,1,5738.80515,34488.83379615981,6223.7853211791935,0.0,40712.619117339,Arcadia Shipping Pte Ltd,0.0004668248889019995,99.9632884019332
6029401,1,762.47144,33329.96134099889,6732.386541606756,16.33244027323266,40062.347882605645,"Briese Schiffahrts GmbH & Co. KG MS ""Lepus""",0.0004593686553436608,99.96374777058854
6034922,1,775.5314,35162.12829930861,4610.788175891761,0.0,39772.91647520037,PHONIC SHIPPING CO.,0.00045604993531198453,99.96420382052385
6395176,2,747.7092,33782.85825280646,5760.243943166783,134.71907082694804,39543.10219597324,NEW ASOURA MARITIME COMPANY LTD,0.00045341480576998445,99.96465723532962
6244035,1,777.90465,34647.63447827358,4721.110078504509,46.38589684303646,39368.744556778096,OCEAN COMMANDER LTD,0.00045141556113008797,99.96510865089076
0396531,1,2252.64716,33554.141094366445,5775.204371902373,107.97334416567584,39329.34546626882,Skibsinvest I Aps,0.0004509637976118327,99.96555961468837
6477231,1,789.04018,33516.14786657191,5702.704017185128,71.14334220154548,39218.85188375704,FUSHUN SHIP MANAGEMENT LIMITED,0.00044969684020406233,99.96600931152858
1157850,1,722.24707,32032.615200760087,6662.798488900026,0.0,38695.41368966011,"SHIH WEI NAVIGATION CO., LTD.",0.00044369491789830013,99.96645300644649
4194584,1,744.80652,31637.229749576058,7008.482330093435,0.0,38645.712079669494,SFL Somme Inc.,0.0004431250221493862,99.96689613146863
5941220,1,635.25836,31812.940569860093,6452.080871389611,67.70826630158818,38265.0214412497,Rum Shipping Pte Ltd,0.00043875989239749893,99.96733489136103
6438941,1,435.9199,32660.444752165233,5518.914682507734,0.0,38179.359434672966,Alpha 2 Limited,0.0004377776623771691,99.96777266902342
0056050,1,730.69732,31905.566159646725,5837.907209465895,62.544764546441215,37743.47336911262,FIVE STAR SHIPPING LTD.,0.0004327796428800034,99.9682054486663
6456377,1,720.33386,32806.52014115406,4854.843232133945,27.98125066504737,37661.363373288004,Hasan Mansour Company HMC,0.000431838141436235,99.96863728680773
5094097,1,728.7238,33029.490146380216,4330.948633874502,0.0,37360.43878025472,ALPMAR SHIPPING AGENCY,0.00042838763658647913,99.96906567444432
5547910,1,725.818,30885.124912451967,6311.330849887686,0.0,37196.455762339654,"Marship GmbH & Co. KG MS ""SINUS FIDEI""",0.00042650735092125615,99.96949218179525
0126231,1,766.02784,30559.688220199077,6531.670467219127,121.42637189739135,37091.35868741821,"Briese Schiffahrts GmbH & Co. KG MS ""Landbalje""",0.0004253022717249822,99.96991748406697
1425380,1,713.19694,30294.546088928728,6703.158275228824,0.0,36997.70436415755,"Ocean Longevity Shipping & Management Co., Ltd",0.00042422839905357926,99.97034171246602
6441366,1,549.1878,32600.518042970067,4275.653694527831,0.0,36876.1717374979,PULY MARINE & LOGISTICS LTD.,0.0004228348641700866,99.97076454733019
6286607,1,711.9368,30241.01898138322,6606.651300596877,0.0,36847.6702819801,H4 NERIUM SA,0.00042250805668154616,99.97118705538688
6242440,1,516.5461,31513.327412897892,5326.40896334755,0.0,36839.73637624544,Hamburg Shipping Co Ltd,0.0004224170837905006,99.97160947247067
0295802,1,595.93439,32359.740782974415,4243.542433641441,0.0,36603.283216615855,FFH Global Marine Services LLC,0.0004197058305631788,99.97202917830124
6451739,1,1345.07504,32120.533477027428,4436.605680568973,113.32131147292493,36557.1391575964,"MY SHIPPING MANAGEMENT JIANGSU CO.,LTD",0.00041917672691688286,99.97244835502816
5542485,2,1017.4304,31677.206658487274,4152.779261491066,70.65595579286713,35829.98591997834,Pacship Pte Ltd,0.0004108389378793504,99.97285919396604
0011861,1,660.782,31295.615224558725,4522.37595829144,0.0,35817.991182850164,European Shipmanagement SA,0.0004107014020993229,99.97326989536815
6345086,1,444.06306,31588.68860540264,4141.987900854535,0.0,35730.67650625717,VIS MARITIME INC,0.00040970022199635385,99.97367959559014
6327491,1,531.67984,30891.98241736582,4050.8241005392574,0.0,34942.806517905075,LIPSOS BULK CARRIERS DENIZCILIK VE TIC.A.S.,0.00040066623381883944,99.97408026182396
6416062,1,683.1534,29917.181977157186,4493.314486819263,0.0,34410.49646397645,BRAVE HEART MARITIME SHIPPING CO. LTD,0.0003945625837178609,99.97447482440768
0197659,1,2136.66417,28493.185231112828,5901.788202672463,88.18615221277167,34394.97343378529,Carissa Oceanway Limited,0.0003943845913164503,99.974869208999
6493863,1,640.52674,30132.907086210733,3952.1567057629254,62.716619582861746,34085.06379197366,ZAHARATTI MUCEVHERAT,0.0003908310608080984,99.97526004005981
6051404,1,640.97512,28641.698806313587,5275.391671282924,0.0,33917.09047759651,"Daishan Zhongchang Marine Co.,Ltd.",0.00038890502103166907,99.97564894508083
4158785,1,352.66,29959.956428645375,3928.7434963236283,59.68962329567193,33888.699924969005,Sales SpA,0.00038857948519380013,99.97603752456602
5908898,1,575.53642,28051.052868953848,5792.72692892137,2.835196599473571,33843.77979787522,THEOMAR SHIPMANAGEMENT CORP.,0.0003880644155717848,99.9764255889816
6326550,1,637.10667,27062.45161515186,5988.42980374183,0.0,33050.88141889369,UOG IOANNIS V LLC,0.00037897277013841625,99.97680456175173
0332075,1,1090.43166,30916.376173076485,2116.5445335183863,0.0,33032.92070659487,PRIDE S.A.,0.000378766826435818,99.97718332857816
6472160,1,585.10186,27401.3951793851,5486.468935393082,0.0,32887.86411477818,Bulktech Denizcilik Gemi Insa Sanayı ve Ticaret Limited Sirketi,0.0003771035576796576,99.97756043213585
5664121,1,546.99806,27523.21188987849,5094.34305650274,0.0,32617.55494638123,Navigator Pegasus L.L.C.,0.0003740040998151952,99.97793443623566
5709115,1,601.41778,26350.173317963534,5811.018076505805,0.0,32161.191394469337,Fairmont Shipping Singapore,0.0003687712784188076,99.97830320751407
6435504,1,615.32556,26137.25254782483,5625.748834828575,0.0,31763.001382653405,Briese Schiffahrts GmbH & Co. KG MS Coldeborg,0.00036420549483480105,99.9786674130089
0976950,1,601.05363,26715.802702855104,4614.516954951782,0.0,31330.319657806886,"Salter Shipping, S.A.",0.0003592442174099994,99.97902665722631
6278598,1,594.7478,26979.057151281235,3892.9302567804602,9.173692723257759,30871.987408061694,AHM SHIPPING LTD,0.0003539888222473634,99.97938064604855
0019116,1,1072.7448,26191.19168335389,4385.295135353205,149.1403595933196,30576.486818707093,Treymen Progress LLC,0.0003506005108887069,99.97973124655944
